name3 - album3_broken-heartv2.wav_stft.txt_vectors.txt
36 51 17 34
36 35 18 34
36 34 26 34
36 39 27 34
36 31 34 34
80 75 10 34
80 83 26 34
80 61 28 34
80 61 29 34
80 98 34 34
194 212 10 34
194 194 33 34
301 297 5 34
301 295 7 34
301 307 8 34
301 307 10 34
301 311 11 34
301 289 13 34
301 285 17 34
301 288 18 34
301 308 19 34
301 297 21 34
301 301 23 34
301 287 25 34
301 288 29 34
301 288 30 34
301 301 32 34
301 297 34 34
167 158 12 35
167 151 17 35
167 161 20 35
167 147 22 35
167 162 26 35
167 174 34 35
299 295 6 35
299 307 7 35
299 307 9 35
299 311 10 35
299 289 12 35
299 285 16 35
299 288 17 35
299 308 18 35
299 297 20 35
299 301 22 35
299 287 24 35
299 288 28 35
299 288 29 35
299 301 31 35
299 297 33 35
299 315 34 35
124 123 6 36
124 137 20 36
124 136 27 36
124 135 28 36
124 110 33 36
127 123 6 36
127 137 20 36
127 136 27 36
127 135 28 36
127 110 33 36
308 295 5 36
308 307 6 36
308 307 8 36
308 311 9 36
308 289 11 36
308 288 16 36
308 308 17 36
308 297 19 36
308 301 21 36
308 288 27 36
308 288 28 36
308 301 30 36
308 297 32 36
308 315 33 36
308 301 34 36
319 307 5 37
319 307 7 37
319 311 8 37
319 308 16 37
319 301 20 37
319 301 29 37
319 315 32 37
319 301 33 37
319 314 34 37
1 11 27 38
1 10 33 38
225 212 6 38
225 237 28 38
225 228 30 38
225 237 32 38
225 230 33 38
225 229 34 38
313 307 6 38
313 311 7 38
313 308 15 38
313 297 17 38
313 301 19 38
313 301 28 38
313 297 30 38
313 315 31 38
313 301 32 38
313 314 33 38
313 297 34 38
127 137 17 39
127 136 24 39
127 135 25 39
127 110 30 39
297 307 5 39
297 311 6 39
297 289 8 39
297 285 12 39
297 288 13 39
297 308 14 39
297 297 16 39
297 301 18 39
297 287 20 39
297 288 24 39
297 288 25 39
297 301 27 39
297 297 29 39
297 315 30 39
297 301 31 39
297 314 32 39
297 297 33 39
14 28 8 40
14 11 25 40
14 31 28 40
14 10 31 40
130 137 16 40
130 147 17 40
130 136 23 40
130 135 24 40
130 110 29 40
222 237 25 41
222 228 27 41
222 237 29 41
222 230 30 41
222 229 31 41
222 213 33 41
295 289 6 41
295 285 10 41
295 288 11 41
295 308 12 41
295 297 14 41
295 301 16 41
295 287 18 41
295 288 22 41
295 288 23 41
295 301 25 41
295 297 27 41
295 301 29 41
295 314 30 41
295 297 31 41
295 275 32 41
295 289 33 41
295 308 34 41
2 11 23 42
2 10 29 42
123 137 14 42
123 136 21 42
123 135 22 42
123 110 27 42
250 251 6 42
250 255 6 42
250 262 8 42
250 249 12 42
250 264 12 42
250 262 14 42
250 262 16 42
250 262 18 42
250 254 20 42
250 263 20 42
250 263 23 42
250 237 24 42
250 237 28 42
250 230 29 42
307 289 5 42
307 288 10 42
307 308 11 42
307 297 13 42
307 301 15 42
307 287 17 42
307 288 21 42
307 288 22 42
307 301 24 42
307 297 26 42
307 315 27 42
307 301 28 42
307 314 29 42
307 297 30 42
307 289 32 42
307 308 33 42
307 296 34 42
263 251 5 43
263 255 5 43
263 262 7 43
263 249 11 43
263 264 11 43
263 262 13 43
263 262 15 43
263 262 17 43
263 254 19 43
263 263 19 43
263 263 22 43
263 275 30 43
31 42 5 44
31 35 8 44
31 34 16 44
31 39 17 44
31 11 21 44
31 31 24 44
31 28 32 44
31 28 34 44
31 31 34 44
75 83 16 44
75 61 18 44
75 61 19 44
75 67 28 44
75 78 31 44
75 93 32 44
212 194 23 44
212 228 24 44
212 230 27 44
212 229 28 44
212 213 30 44
212 228 32 44
212 229 34 44
307 288 8 44
307 308 9 44
307 297 11 44
307 301 13 44
307 287 15 44
307 288 19 44
307 288 20 44
307 301 22 44
307 297 24 44
307 315 25 44
307 301 26 44
307 314 27 44
307 297 28 44
307 289 30 44
307 308 31 44
307 296 32 44
307 296 34 44
311 308 8 45
311 297 10 45
311 301 12 45
311 301 21 45
311 297 23 45
311 315 24 45
311 301 25 45
311 314 26 45
311 297 27 45
311 308 30 45
311 296 31 45
311 296 33 45
263 249 8 46
263 264 8 46
263 262 10 46
263 262 12 46
263 262 14 46
263 254 16 46
263 263 16 46
263 263 19 46
263 275 27 46
263 262 33 46
158 151 5 47
158 161 8 47
158 147 10 47
158 162 14 47
158 174 22 47
158 148 28 47
289 288 5 47
289 308 6 47
289 297 8 47
289 301 10 47
289 287 12 47
289 288 16 47
289 288 17 47
289 301 19 47
289 297 21 47
289 301 23 47
289 297 25 47
289 275 26 47
289 289 27 47
289 308 28 47
289 296 29 47
289 296 31 47
28 34 12 48
28 39 13 48
28 11 17 48
28 31 20 48
28 10 23 48
28 28 28 48
28 28 30 48
28 31 30 48
28 10 31 48
28 15 31 48
28 8 32 48
251 249 6 48
251 264 6 48
251 262 8 48
251 262 10 48
251 262 12 48
251 254 14 48
251 263 14 48
251 263 17 48
251 237 18 48
251 237 22 48
251 262 31 48
255 249 6 48
255 264 6 48
255 262 8 48
255 262 10 48
255 262 12 48
255 254 14 48
255 263 14 48
255 263 17 48
255 237 18 48
255 237 22 48
255 262 31 48
42 34 11 49
42 39 12 49
42 61 13 49
42 61 14 49
42 31 19 49
42 28 27 49
42 28 29 49
42 31 29 49
262 262 6 50
262 262 8 50
262 262 10 50
262 254 12 50
262 263 12 50
262 263 15 50
262 275 23 50
262 262 29 50
51 34 9 51
51 39 10 51
51 61 11 51
51 61 12 51
51 31 17 51
51 67 21 51
51 31 27 51
51 42 34 51
285 301 6 51
285 287 8 51
285 288 12 51
285 288 13 51
285 301 15 51
285 297 17 51
285 301 19 51
285 297 21 51
285 275 22 51
285 289 23 51
285 296 25 51
285 296 27 51
285 301 31 51
285 301 34 51
35 34 8 52
35 39 9 52
35 31 16 52
35 28 24 52
35 28 26 52
35 31 26 52
35 15 27 52
35 42 33 52
151 147 5 52
151 162 9 52
151 136 11 52
151 135 12 52
151 148 23 52
151 148 31 52
288 301 5 52
288 287 7 52
288 288 11 52
288 288 12 52
288 301 14 52
288 297 16 52
288 301 18 52
288 297 20 52
288 275 21 52
288 289 22 52
288 296 24 52
288 296 26 52
288 301 30 52
288 306 32 52
288 301 33 52
308 288 10 53
308 288 11 53
308 301 13 53
308 297 15 53
308 315 16 53
308 301 17 53
308 314 18 53
308 297 19 53
308 289 21 53
308 308 22 53
308 296 23 53
308 296 25 53
308 315 27 53
308 301 29 53
308 306 31 53
308 301 32 53
308 309 33 53
249 262 6 54
249 254 8 54
249 263 8 54
249 263 11 54
249 237 12 54
249 237 16 54
249 230 17 54
249 229 18 54
249 229 24 54
249 262 25 54
264 262 6 54
264 254 8 54
264 263 8 54
264 263 11 54
264 275 19 54
264 262 25 54
264 279 33 54
161 162 6 55
161 174 14 55
161 148 20 55
161 148 28 55
297 288 8 55
297 288 9 55
297 301 11 55
297 297 13 55
297 315 14 55
297 301 15 55
297 314 16 55
297 297 17 55
297 289 19 55
297 308 20 55
297 296 21 55
297 296 23 55
297 315 25 55
297 301 27 55
297 306 29 55
297 301 30 55
297 309 31 55
297 279 32 55
297 301 33 55
297 301 34 55
137 136 7 56
137 135 8 56
137 148 19 56
137 148 27 56
137 118 29 56
262 254 6 56
262 263 6 56
262 263 9 56
262 275 17 56
262 262 23 56
262 279 31 56
147 136 6 57
147 135 7 57
147 148 18 57
147 148 26 57
301 288 6 57
301 288 7 57
301 301 9 57
301 297 11 57
301 315 12 57
301 301 13 57
301 314 14 57
301 297 15 57
301 289 17 57
301 308 18 57
301 296 19 57
301 296 21 57
301 315 23 57
301 301 25 57
301 306 27 57
301 301 28 57
301 309 29 57
301 301 31 57
301 301 32 57
301 286 33 57
301 308 34 57
262 263 7 58
262 275 15 58
262 262 21 58
262 279 29 58
287 288 5 59
287 301 7 59
287 297 9 59
287 301 11 59
287 297 13 59
287 275 14 59
287 289 15 59
287 296 17 59
287 296 19 59
287 301 23 59
287 306 25 59
287 301 26 59
287 279 28 59
287 301 29 59
287 301 30 59
287 286 31 59
287 296 33 59
34 31 8 60
34 28 16 60
34 28 18 60
34 31 18 60
34 15 19 60
34 42 25 60
34 15 29 60
34 33 29 60
83 98 8 60
83 67 12 60
83 78 15 60
83 93 16 60
83 78 24 60
83 87 32 60
83 102 33 60
262 263 5 60
262 275 13 60
262 262 19 60
262 279 27 60
39 31 7 61
39 28 15 61
39 28 17 61
39 31 17 61
39 42 24 61
39 33 28 61
162 174 8 61
162 148 14 61
162 148 22 61
61 67 10 62
61 78 13 62
61 78 22 62
61 42 23 62
254 237 8 62
254 262 17 62
254 263 34 62
263 275 11 62
263 262 17 62
263 279 25 62
263 263 34 62
61 67 9 63
61 78 12 63
61 78 21 63
61 42 22 63
136 148 12 63
136 148 20 63
136 118 22 63
136 128 31 63
136 127 33 63
136 136 34 63
288 297 5 63
288 301 7 63
288 297 9 63
288 275 10 63
288 289 11 63
288 296 13 63
288 296 15 63
288 301 19 63
288 306 21 63
288 301 22 63
288 279 24 63
288 301 25 63
288 301 26 63
288 286 27 63
288 296 29 63
288 287 31 63
288 288 34 63
135 148 11 64
135 148 19 64
135 118 21 64
135 128 30 64
135 127 32 64
135 136 33 64
288 301 6 64
288 297 8 64
288 275 9 64
288 289 10 64
288 296 12 64
288 296 14 64
288 301 18 64
288 306 20 64
288 301 21 64
288 279 23 64
288 301 24 64
288 301 25 64
288 286 26 64
288 296 28 64
288 287 30 64
288 288 33 64
288 301 34 64
11 10 6 65
11 28 11 65
11 4 12 65
11 28 13 65
11 4 14 65
11 10 14 65
11 15 14 65
11 8 15 65
11 0 17 65
11 2 17 65
11 5 17 65
11 5 20 65
11 10 22 65
11 15 24 65
263 275 8 65
263 262 14 65
263 279 22 65
263 263 31 65
237 230 5 66
237 229 6 66
237 228 10 66
237 229 12 66
237 222 25 66
237 226 26 66
237 233 27 66
237 222 33 66
237 250 34 66
301 314 5 66
301 297 6 66
301 289 8 66
301 308 9 66
301 296 10 66
301 296 12 66
301 315 14 66
301 301 16 66
301 306 18 66
301 301 19 66
301 309 20 66
301 301 22 66
301 301 23 66
301 286 24 66
301 308 25 66
301 296 26 66
301 287 28 66
301 311 29 66
301 288 31 66
301 301 32 66
301 307 33 66
301 307 34 66
194 186 6 67
194 213 7 67
194 209 12 67
194 212 15 67
194 193 17 67
194 182 18 67
194 207 23 67
31 28 8 68
31 28 10 68
31 31 10 68
31 15 11 68
31 42 17 68
31 15 21 68
31 33 21 68
31 18 33 68
98 78 7 68
98 93 8 68
98 78 16 68
98 87 24 68
98 102 25 68
98 83 30 68
98 83 31 68
228 213 6 68
228 228 8 68
228 229 10 68
228 209 11 68
228 212 14 68
228 222 23 68
228 226 24 68
228 233 25 68
228 222 31 68
297 289 6 68
297 308 7 68
297 296 8 68
297 296 10 68
297 315 12 68
297 301 14 68
297 306 16 68
297 301 17 68
297 309 18 68
297 279 19 68
297 301 20 68
297 301 21 68
297 286 22 68
297 308 23 68
297 296 24 68
297 287 26 68
297 311 27 68
297 288 29 68
297 301 30 68
297 307 31 68
297 307 32 68
297 301 33 68
297 308 34 68
110 93 7 69
110 118 16 69
110 102 24 69
110 128 25 69
110 127 27 69
110 125 32 69
174 193 15 69
174 182 16 69
315 308 6 69
315 296 7 69
315 296 9 69
315 315 11 69
315 301 13 69
315 306 15 69
315 301 16 69
315 309 17 69
315 301 19 69
315 301 20 69
315 308 22 69
315 296 23 69
315 311 26 69
315 301 29 69
315 307 30 69
315 307 31 69
315 301 32 69
315 308 33 69
315 304 34 69
237 228 6 70
237 229 8 70
237 222 21 70
237 226 22 70
237 233 23 70
237 222 29 70
237 250 30 70
237 228 33 70
301 308 5 70
301 296 6 70
301 296 8 70
301 315 10 70
301 301 12 70
301 306 14 70
301 301 15 70
301 309 16 70
301 301 18 70
301 301 19 70
301 286 20 70
301 308 21 70
301 296 22 70
301 287 24 70
301 311 25 70
301 288 27 70
301 301 28 70
301 307 29 70
301 307 30 70
301 301 31 70
301 308 32 70
301 304 33 70
301 297 34 70
10 28 5 71
10 4 6 71
10 28 7 71
10 4 8 71
10 10 8 71
10 15 8 71
10 8 9 71
10 0 11 71
10 2 11 71
10 5 11 71
10 5 14 71
10 10 16 71
10 15 18 71
10 18 30 71
10 8 33 71
230 228 5 71
230 229 7 71
230 212 11 71
230 222 20 71
230 226 21 71
230 233 22 71
230 222 28 71
230 228 32 71
314 296 5 71
314 296 7 71
314 315 9 71
314 301 11 71
314 306 13 71
314 301 14 71
314 309 15 71
314 301 17 71
314 301 18 71
314 308 20 71
314 296 21 71
314 311 24 71
314 301 27 71
314 307 28 71
314 307 29 71
314 301 30 71
314 308 31 71
314 304 32 71
314 297 33 71
67 78 12 72
67 83 26 72
67 83 27 72
67 50 32 72
67 71 32 72
67 48 34 72
229 229 6 72
229 209 7 72
229 212 10 72
229 222 19 72
229 226 20 72
229 233 21 72
229 222 27 72
229 228 31 72
297 296 6 72
297 315 8 72
297 301 10 72
297 306 12 72
297 301 13 72
297 309 14 72
297 279 15 72
297 301 16 72
297 301 17 72
297 286 18 72
297 308 19 72
297 296 20 72
297 287 22 72
297 311 23 72
297 288 25 72
297 301 26 72
297 307 27 72
297 307 28 72
297 301 29 72
297 308 30 72
297 304 31 72
297 297 32 72
186 193 11 73
186 182 12 73
186 176 31 73
186 175 33 73
275 262 6 73
275 279 14 73
275 286 17 73
275 287 21 73
275 263 23 73
275 288 24 73
275 264 32 73
275 262 33 73
275 288 34 73
213 209 5 74
213 212 8 74
213 193 10 74
213 207 16 74
213 222 17 74
213 226 18 74
213 222 25 74
213 228 29 74
289 301 8 74
289 306 10 74
289 301 11 74
289 279 13 74
289 301 14 74
289 301 15 74
289 286 16 74
289 308 17 74
289 296 18 74
289 287 20 74
289 288 23 74
289 301 24 74
289 307 25 74
289 307 26 74
289 301 27 74
289 308 28 74
289 304 29 74
289 297 30 74
289 288 33 74
78 78 9 75
78 87 17 75
78 83 23 75
78 83 24 75
78 71 29 75
78 70 34 75
148 148 8 75
148 128 19 75
148 136 22 75
148 151 26 75
148 130 34 75
308 315 5 75
308 301 7 75
308 306 9 75
308 301 10 75
308 309 11 75
308 301 13 75
308 301 14 75
308 308 16 75
308 296 17 75
308 311 20 75
308 288 22 75
308 301 23 75
308 307 24 75
308 307 25 75
308 301 26 75
308 308 27 75
308 304 28 75
308 297 29 75
308 288 32 75
28 42 9 76
28 10 11 76
28 15 13 76
28 33 13 76
28 18 25 76
28 8 28 76
28 12 32 76
28 33 33 76
28 28 34 76
93 78 8 76
93 87 16 76
93 102 17 76
93 83 22 76
93 83 23 76
228 212 6 76
228 222 15 76
228 226 16 76
228 233 17 76
228 222 23 76
228 228 27 76
296 301 6 76
296 306 8 76
296 301 9 76
296 309 10 76
296 279 11 76
296 301 12 76
296 301 13 76
296 286 14 76
296 308 15 76
296 296 16 76
296 287 18 76
296 311 19 76
296 288 21 76
296 301 22 76
296 307 23 76
296 307 24 76
296 301 25 76
296 308 26 76
296 304 27 76
296 297 28 76
296 288 31 76
4 0 5 77
4 2 5 77
4 5 5 77
4 5 8 77
4 10 10 77
4 15 12 77
4 18 24 77
4 8 27 77
4 12 31 77
4 2 33 77
28 42 7 78
28 10 9 78
28 15 11 78
28 33 11 78
28 18 23 78
28 8 26 78
28 12 30 78
28 33 31 78
28 28 32 78
28 37 34 78
31 42 7 78
31 15 11 78
31 33 11 78
31 18 23 78
31 50 26 78
31 48 28 78
31 12 30 78
31 33 31 78
31 28 32 78
31 37 34 78
229 222 13 78
229 226 14 78
229 233 15 78
229 222 21 78
229 228 25 78
296 306 6 78
296 301 7 78
296 309 8 78
296 279 9 78
296 301 10 78
296 301 11 78
296 286 12 78
296 308 13 78
296 296 14 78
296 287 16 78
296 311 17 78
296 288 19 78
296 301 20 78
296 307 21 78
296 307 22 78
296 301 23 78
296 308 24 78
296 304 25 78
296 297 26 78
296 288 29 78
296 297 33 78
4 5 6 79
4 10 8 79
4 15 10 79
4 18 22 79
4 8 25 79
4 12 29 79
4 2 31 79
10 5 6 79
10 10 8 79
10 15 10 79
10 18 22 79
10 8 25 79
10 12 29 79
10 2 31 79
10 28 31 79
15 5 6 79
15 10 8 79
15 15 10 79
15 33 10 79
15 18 22 79
15 8 25 79
15 12 29 79
15 33 30 79
15 2 31 79
15 28 31 79
209 193 5 79
209 207 11 79
209 222 12 79
209 226 13 79
209 222 20 79
209 228 24 79
262 279 8 79
262 263 17 79
262 250 21 79
262 264 26 79
262 262 27 79
262 262 29 79
262 262 31 79
262 262 33 79
262 251 34 79
8 5 5 80
8 10 7 80
8 15 9 80
8 18 21 80
8 8 24 80
8 12 28 80
8 2 30 80
8 2 34 80
315 301 5 80
315 309 6 80
315 301 8 80
315 301 9 80
315 308 11 80
315 296 12 80
315 311 15 80
315 301 18 80
315 307 19 80
315 307 20 80
315 301 21 80
315 308 22 80
315 304 23 80
315 297 24 80
315 297 31 80
315 314 33 80
0 10 5 82
0 15 7 82
0 18 19 82
0 8 22 82
0 12 26 82
0 2 28 82
0 2 32 82
0 14 33 82
0 18 33 82
2 10 5 82
2 15 7 82
2 18 19 82
2 8 22 82
2 12 26 82
2 2 28 82
2 2 32 82
2 14 33 82
2 18 33 82
5 10 5 82
5 15 7 82
5 18 19 82
5 8 22 82
5 12 26 82
5 2 28 82
5 2 32 82
5 14 33 82
5 18 33 82
212 207 8 82
212 222 9 82
212 226 10 82
212 222 17 82
212 228 21 82
301 301 6 82
301 301 7 82
301 286 8 82
301 308 9 82
301 296 10 82
301 287 12 82
301 311 13 82
301 288 15 82
301 301 16 82
301 307 17 82
301 307 18 82
301 301 19 82
301 308 20 82
301 304 21 82
301 297 22 82
301 288 25 82
301 297 29 82
301 314 31 82
301 287 33 82
148 128 11 83
148 136 14 83
148 151 18 83
148 130 26 83
148 161 27 83
148 162 29 83
148 161 31 83
148 161 33 83
78 87 8 84
78 83 14 84
78 83 15 84
78 71 20 84
78 70 25 84
78 62 26 84
78 78 28 84
78 79 29 84
193 207 6 84
193 176 20 84
193 175 22 84
306 301 5 84
306 286 6 84
306 308 7 84
306 296 8 84
306 287 10 84
306 311 11 84
306 288 13 84
306 301 14 84
306 307 15 84
306 307 16 84
306 301 17 84
306 308 18 84
306 304 19 84
306 297 20 84
306 288 23 84
306 297 27 84
306 314 29 84
306 287 31 84
5 18 16 85
5 8 19 85
5 12 23 85
5 2 25 85
5 2 29 85
5 14 30 85
5 18 30 85
5 18 32 85
42 50 19 85
42 48 21 85
42 33 24 85
42 28 25 85
42 37 27 85
42 55 30 85
42 59 34 85
118 102 8 85
118 128 9 85
118 127 11 85
118 136 12 85
118 125 16 85
118 130 24 85
118 125 32 85
118 108 33 85
182 176 19 85
182 175 21 85
182 162 27 85
182 172 33 85
301 286 5 85
301 308 6 85
301 296 7 85
301 287 9 85
301 311 10 85
301 288 12 85
301 301 13 85
301 307 14 85
301 307 15 85
301 301 16 85
301 308 17 85
301 304 18 85
301 297 19 85
301 288 22 85
301 297 26 85
301 314 28 85
301 287 30 85
301 297 34 85
309 308 5 86
309 296 6 86
309 311 9 86
309 301 12 86
309 307 13 86
309 307 14 86
309 301 15 86
309 308 16 86
309 304 17 86
309 297 18 86
309 297 25 86
309 314 27 86
309 297 33 86
10 18 14 87
10 8 17 87
10 12 21 87
10 2 23 87
10 28 23 87
10 2 27 87
10 14 28 87
10 18 28 87
10 18 30 87
10 28 33 87
279 296 5 87
279 287 7 87
279 263 9 87
279 288 10 87
279 297 17 87
279 264 18 87
279 262 19 87
279 288 20 87
279 262 21 87
279 262 23 87
279 297 24 87
279 262 25 87
279 262 27 87
279 287 28 87
279 262 29 87
279 272 30 87
279 263 31 87
279 297 32 87
279 288 33 87
279 288 34 87
301 287 6 88
301 311 7 88
301 288 9 88
301 301 10 88
301 307 11 88
301 307 12 88
301 301 13 88
301 308 14 88
301 304 15 88
301 297 16 88
301 288 19 88
301 297 23 88
301 314 25 88
301 287 27 88
301 297 31 88
301 288 32 88
301 288 33 88
301 289 34 88
15 18 12 89
15 8 15 89
15 12 19 89
15 33 20 89
15 2 21 89
15 28 21 89
15 2 25 89
15 14 26 89
15 18 26 89
15 18 28 89
15 28 31 89
33 18 12 89
33 50 15 89
33 48 17 89
33 33 20 89
33 28 21 89
33 37 23 89
33 14 26 89
33 18 26 89
33 18 28 89
33 28 31 89
301 287 5 89
301 311 6 89
301 288 8 89
301 301 9 89
301 307 10 89
301 307 11 89
301 301 12 89
301 308 13 89
301 304 14 89
301 297 15 89
301 288 18 89
301 297 22 89
301 314 24 89
301 287 26 89
301 297 30 89
301 288 31 89
301 288 32 89
301 289 33 89
301 300 34 89
207 222 9 90
207 212 29 90
207 197 34 90
286 288 7 90
286 301 8 90
286 301 11 90
286 304 13 90
286 297 14 90
286 288 17 90
286 297 21 90
286 287 25 90
286 272 27 90
286 297 29 90
286 288 30 90
286 288 31 90
286 289 32 90
286 300 33 90
222 222 8 91
222 228 12 91
222 212 28 91
222 235 32 91
308 288 6 91
308 301 7 91
308 307 8 91
308 307 9 91
308 301 10 91
308 308 11 91
308 304 12 91
308 297 13 91
308 288 16 91
308 297 20 91
308 314 22 91
308 297 28 91
308 288 29 91
308 288 30 91
308 289 31 91
308 300 32 91
308 308 33 91
308 289 34 91
87 83 6 92
87 83 7 92
87 71 12 92
87 70 17 92
87 78 20 92
87 79 21 92
87 83 32 92
87 71 34 92
226 222 7 92
226 228 11 92
226 212 27 92
226 235 31 92
296 288 5 92
296 301 6 92
296 307 7 92
296 307 8 92
296 301 9 92
296 308 10 92
296 304 11 92
296 297 12 92
296 288 15 92
296 297 19 92
296 314 21 92
296 287 23 92
296 297 27 92
296 288 28 92
296 288 29 92
296 289 30 92
296 300 31 92
296 308 32 92
296 289 33 92
296 307 34 92
102 83 5 93
102 83 6 93
102 108 25 93
102 83 31 93
233 222 6 93
233 250 7 93
233 228 10 93
233 251 20 93
233 235 30 93
128 125 7 94
128 130 15 94
128 125 23 94
128 108 24 94
128 135 26 94
128 135 27 94
128 136 28 94
128 113 34 94
287 301 7 94
287 304 9 94
287 297 10 94
287 288 13 94
287 297 17 94
287 287 21 94
287 272 23 94
287 297 25 94
287 288 26 94
287 288 27 94
287 289 28 94
287 300 29 94
287 289 31 94
311 307 5 95
311 301 6 95
311 308 7 95
311 304 8 95
311 297 9 95
311 297 16 95
311 314 18 95
311 297 24 95
311 300 28 95
311 308 29 95
311 307 31 95
311 312 32 95
311 315 33 95
127 125 5 96
127 130 13 96
127 125 21 96
127 108 22 96
127 135 24 96
127 135 25 96
127 136 26 96
127 113 32 96
127 111 33 96
263 264 9 96
263 262 10 96
263 262 12 96
263 262 14 96
263 262 16 96
263 251 17 96
263 262 18 96
263 262 20 96
263 272 21 96
263 263 22 96
263 263 33 96
136 130 12 97
136 125 20 97
136 135 23 97
136 135 24 97
136 136 25 97
288 304 6 97
288 297 7 97
288 288 10 97
288 297 14 97
288 287 18 97
288 272 20 97
288 297 22 97
288 288 23 97
288 288 24 97
288 289 25 97
288 300 26 97
288 289 28 97
288 307 29 97
83 71 6 98
83 70 11 98
83 78 14 98
83 79 15 98
83 83 26 98
83 71 28 98
301 304 5 98
301 297 6 98
301 288 9 98
301 297 13 98
301 314 15 98
301 287 17 98
301 297 21 98
301 288 22 98
301 288 23 98
301 289 24 98
301 300 25 98
301 308 26 98
301 289 27 98
301 307 28 98
301 312 29 98
301 315 30 98
301 315 32 98
301 315 33 98
301 289 34 98
83 71 5 99
83 70 10 99
83 78 13 99
83 79 14 99
83 83 25 99
83 71 27 99
222 212 20 99
222 235 24 99
222 212 28 99
307 297 5 99
307 288 8 99
307 297 12 99
307 314 14 99
307 287 16 99
307 297 20 99
307 288 21 99
307 288 22 99
307 289 23 99
307 300 24 99
307 308 25 99
307 289 26 99
307 307 27 99
307 312 28 99
307 315 29 99
307 315 31 99
307 315 32 99
307 289 33 99
307 315 34 99
250 264 5 100
250 262 6 100
250 262 8 100
250 262 10 100
250 262 12 100
250 251 13 100
250 262 14 100
250 262 16 100
250 263 18 100
250 235 23 100
250 263 29 100
307 288 7 100
307 297 11 100
307 314 13 100
307 287 15 100
307 297 19 100
307 288 20 100
307 288 21 100
307 289 22 100
307 300 23 100
307 308 24 100
307 289 25 100
307 307 26 100
307 312 27 100
307 315 28 100
307 315 30 100
307 315 31 100
307 289 32 100
307 315 33 100
307 312 34 100
18 12 7 101
18 33 8 101
18 2 9 101
18 28 9 101
18 37 11 101
18 2 13 101
18 14 14 101
18 18 14 101
18 18 16 101
18 28 19 101
18 13 25 101
18 9 28 101
18 13 30 101
18 26 30 101
18 14 31 101
18 15 31 101
18 0 32 101
18 5 32 101
18 8 32 101
18 15 32 101
125 130 8 101
125 125 16 101
125 108 17 101
125 135 19 101
125 135 20 101
125 136 21 101
125 113 27 101
125 111 28 101
151 161 9 101
151 162 11 101
151 161 13 101
151 161 15 101
151 135 19 101
151 135 20 101
151 136 21 101
151 162 24 101
151 162 28 101
151 162 30 101
151 162 31 101
151 162 32 101
151 161 34 101
301 288 6 101
301 297 10 101
301 314 12 101
301 287 14 101
301 297 18 101
301 288 19 101
301 288 20 101
301 289 21 101
301 300 22 101
301 308 23 101
301 289 24 101
301 307 25 101
301 312 26 101
301 315 27 101
301 315 29 101
301 315 30 101
301 289 31 101
301 315 32 101
301 312 33 101
301 314 34 101
308 288 5 102
308 297 9 102
308 314 11 102
308 297 17 102
308 288 18 102
308 288 19 102
308 289 20 102
308 300 21 102
308 308 22 102
308 289 23 102
308 307 24 102
308 312 25 102
308 315 26 102
308 315 28 102
308 315 29 102
308 289 30 102
308 315 31 102
308 312 32 102
308 314 33 102
308 315 34 102
228 212 16 103
228 235 20 103
228 212 24 103
228 212 33 103
304 297 8 103
304 314 10 103
304 287 12 103
304 297 16 103
304 288 17 103
304 288 18 103
304 289 19 103
304 300 20 103
304 308 21 103
304 289 22 103
304 307 23 103
304 312 24 103
304 315 25 103
304 315 27 103
304 315 28 103
304 289 29 103
304 315 30 103
304 312 31 103
304 314 32 103
304 315 33 103
304 314 34 103
8 2 6 104
8 2 10 104
8 14 11 104
8 18 11 104
8 18 13 104
8 13 22 104
8 9 25 104
8 13 27 104
8 26 27 104
8 14 28 104
8 15 28 104
8 0 29 104
8 5 29 104
8 8 29 104
8 15 29 104
50 33 5 104
50 62 6 104
50 37 8 104
50 55 11 104
50 59 15 104
50 59 16 104
50 59 17 104
50 46 24 104
50 60 28 104
50 61 29 104
50 56 34 104
71 70 5 104
71 62 6 104
71 78 8 104
71 79 9 104
71 55 11 104
71 59 15 104
71 59 16 104
71 59 17 104
71 83 20 104
71 71 22 104
71 60 28 104
71 61 29 104
71 56 34 104
176 161 6 104
176 162 8 104
176 161 10 104
176 161 12 104
176 172 14 104
176 162 21 104
176 189 22 104
176 174 24 104
176 162 25 104
176 162 27 104
176 162 28 104
176 162 29 104
176 161 31 104
297 297 7 104
297 314 9 104
297 287 11 104
297 297 15 104
297 288 16 104
297 288 17 104
297 289 18 104
297 300 19 104
297 308 20 104
297 289 21 104
297 307 22 104
297 312 23 104
297 315 24 104
297 315 26 104
297 315 27 104
297 289 28 104
297 315 29 104
297 312 30 104
297 314 31 104
297 315 32 104
297 314 33 104
297 315 34 104
264 262 5 105
264 262 7 105
264 251 8 105
264 262 9 105
264 262 11 105
264 272 12 105
264 263 13 105
264 263 24 105
48 37 6 106
48 55 9 106
48 59 13 106
48 28 14 106
48 59 14 106
48 59 15 106
48 46 22 106
48 60 26 106
48 61 27 106
48 56 32 106
48 60 34 106
48 67 34 106
175 162 6 106
175 161 8 106
175 161 10 106
175 172 12 106
175 162 19 106
175 189 20 106
175 174 22 106
175 162 23 106
175 162 25 106
175 162 26 106
175 162 27 106
175 161 29 106
175 166 34 106
262 262 6 106
262 251 7 106
